<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.15	20:00:00	131002.10	131324.99	130273.97	131139.59	1800	0	3923
2025.04.15	21:00:00	131164.57	132674.39	131137.67	132403.78	1799	0	3923
2025.04.15	22:00:00	132356.12	133313.85	132088.07	133256.80	1800	0	3923
2025.04.15	23:00:00	133272.89	134407.17	132958.54	133012.30	1800	0	3923
2025.04.16	00:00:00	133009.98	133889.08	131550.42	131709.50	1800	0	3923
2025.04.16	01:00:00	131704.62	131919.33	130326.75	131460.00	1800	0	3923
2025.04.16	02:00:00	131404.34	131780.80	130959.18	131429.72	1800	0	3923
2025.04.16	03:00:00	131419.81	131814.80	130040.14	130530.96	1800	0	3923
2025.04.16	04:00:00	130538.20	130906.49	129572.92	130472.32	1800	0	3923
2025.04.16	05:00:00	130465.58	131395.69	129852.90	130128.06	1800	0	3923
2025.04.16	06:00:00	130206.39	130338.24	129328.99	130072.60	1799	0	3923
2025.04.16	07:00:00	130052.99	130448.05	128829.96	129134.98	1800	0	3923
2025.04.16	08:00:00	129128.21	129348.69	128348.95	129262.85	1800	0	3923
2025.04.16	09:00:00	129255.01	130415.34	129219.48	129597.29	1799	0	3923
2025.04.16	10:00:00	129584.11	131569.85	129443.10	131227.92	1800	0	3923
2025.04.16	11:00:00	131266.23	132102.62	130567.85	130722.32	1800	0	3923
2025.04.16	12:00:00	130705.55	131300.89	130419.46	130742.63	1799	0	3923
2025.04.16	13:00:00	130777.53	132113.80	130410.75	130829.25	1800	0	3923
2025.04.16	14:00:00	130853.50	131885.88	130403.03	131332.52	1800	0	3923
2025.04.16	15:00:00	131313.07	131726.59	129629.81	130020.99	1800	0	3923
2025.04.16	16:00:00	130061.99	131322.03	130036.39	130804.82	1800	0	3923
2025.04.16	17:00:00	130839.70	131448.70	130222.44	130229.42	1799	0	3923
2025.04.16	18:00:00	130238.70	131820.06	130139.47	131356.66	1800	0	3923
2025.04.16	19:00:00	131330.56	131627.60	129884.06	130462.09	1800	0	3923
2025.04.16	20:00:00	130455.17	130621.52	127939.33	128226.81	1800	0	3923
2025.04.16	21:00:00	128208.05	128334.57	126297.73	126392.89	1800	0	3923
2025.04.16	22:00:00	126405.30	127033.25	125695.37	126470.89	1800	0	3923
2025.04.16	23:00:00	126472.38	127160.26	125644.60	126150.41	1799	0	3923
2025.04.17	00:00:00	126134.28	126300.63	125091.66	125787.52	1800	0	3923
2025.04.17	01:00:00	125735.06	126839.60	125109.88	126793.80	1800	0	3923
2025.04.17	02:00:00	126796.37	127859.27	125899.93	127857.20	1799	0	3923
2025.04.17	03:00:00	127877.11	129739.70	127437.92	128718.32	1800	0	3923
2025.04.17	04:00:00	128707.06	129070.76	128065.13	128226.47	1800	0	3923
2025.04.17	05:00:00	128248.19	130300.85	128210.02	128856.32	1799	0	3923
2025.04.17	06:00:00	128828.69	129317.65	127924.35	128571.59	1800	0	3923
2025.04.17	07:00:00	128576.88	129692.04	128282.11	129289.39	1800	0	3923
2025.04.17	08:00:00	129308.43	129726.58	127973.51	129205.17	1799	0	3923
2025.04.17	09:00:00	129205.38	129300.94	127240.36	127751.92	1799	0	3923
2025.04.17	10:00:00	127746.59	129144.79	127041.48	127997.94	1800	0	3923
2025.04.17	11:00:00	127997.75	128927.95	126436.50	128922.32	1799	0	3923
2025.04.17	12:00:00	128890.41	130166.71	128723.82	129958.83	1799	0	3923
2025.04.17	13:00:00	129920.73	130217.25	129205.50	129985.41	1799	0	3923
2025.04.17	14:00:00	129978.65	131619.00	129839.02	130252.15	1800	0	3923
2025.04.17	15:00:00	130223.44	130853.44	129779.74	130400.54	1800	0	3923
2025.04.17	16:00:00	130376.14	131801.89	129570.64	131571.80	1800	0	3923
2025.04.17	17:00:00	131565.30	131774.57	130360.24	130974.70	1800	0	3923
2025.04.17	18:00:00	131007.19	131540.17	130322.77	131404.36	1800	0	3923
2025.04.17	19:00:00	131373.12	131742.17	130698.32	131626.52	1799	0	3923
2025.04.17	20:00:00	131594.34	131760.01	130329.20	130493.74	1800	0	3923
2025.04.17	21:00:00	130495.47	132178.07	130431.84	131685.70	1800	0	3923
2025.04.17	22:00:00	131680.23	132225.89	130618.78	131100.95	1800	0	3923
2025.04.17	23:00:00	131092.50	132027.19	130443.97	131792.97	1800	0	3923
2025.04.18	00:00:00	131804.99	132125.14	130410.18	130812.21	1800	0	3923
2025.04.18	01:00:00	130851.46	131642.23	129840.50	130080.24	1800	0	3923
2025.04.18	02:00:00	130080.82	131355.01	129948.04	130695.96	1800	0	3923
2025.04.18	03:00:00	130633.42	130818.67	127402.99	127614.82	1800	0	3923
2025.04.18	04:00:00	127623.53	128624.46	127180.34	128179.06	1800	0	3923
2025.04.18	05:00:00	128182.44	128506.07	127464.31	128165.35	1800	0	3923
2025.04.18	06:00:00	128169.56	128362.62	126648.78	126663.76	1800	0	3923
2025.04.18	07:00:00	126696.77	127043.18	124905.24	126163.32	1798	0	3923
2025.04.18	08:00:00	126157.30	127398.94	126027.60	127312.86	1800	0	3923
2025.04.18	09:00:00	127305.30	128115.53	127132.66	127832.69	1800	0	3923
2025.04.18	10:00:00	127834.66	129997.79	127815.53	129940.30	1800	0	3923
2025.04.18	11:00:00	129932.37	130595.23	129463.75	129690.37	1800	0	3923
2025.04.18	12:00:00	129720.51	130456.30	129200.62	129554.58	1799	0	3923
2025.04.18	13:00:00	129559.15	130646.88	129246.90	129334.56	1799	0	3923
2025.04.18	14:00:00	129331.36	130576.28	129331.36	130528.82	1800	0	3923
2025.04.18	15:00:00	130585.86	131476.47	130121.49	131043.21	1800	0	3923
2025.04.18	16:00:00	131002.29	132272.73	130843.24	131973.47	1800	0	3923
2025.04.18	17:00:00	131952.01	132725.04	131575.31	132505.14	1800	0	3923
2025.04.18	18:00:00	132532.05	134110.62	132160.66	133739.45	1800	0	3923
2025.04.18	19:00:00	133733.95	134089.83	132797.07	133154.27	1800	0	3923
2025.04.18	20:00:00	133145.71	133225.41	132448.22	132450.02	1800	0	3923
2025.04.18	21:00:00	132468.00	132554.90	131420.07	132109.95	1800	0	3923
2025.04.18	22:00:00	132113.16	132798.09	131231.54	131701.25	1800	0	3923
2025.04.18	23:00:00	131720.00	131789.58	129815.14	129858.50	1800	0	3923
2025.04.19	00:00:00	129869.78	130737.05	129138.31	129152.98	1800	0	3923
2025.04.19	01:00:00	129160.84	129379.62	127767.02	128200.54	1800	0	3923
2025.04.19	02:00:00	128172.02	128724.01	127201.51	127664.89	1800	0	3923
2025.04.19	03:00:00	127627.78	127825.12	126092.21	126641.94	1800	0	3923
2025.04.19	04:00:00	126618.66	127398.87	126112.25	126567.04	1799	0	3923
2025.04.19	05:00:00	126525.22	126993.57	125777.86	126524.96	1800	0	3923
2025.04.19	06:00:00	126486.75	129038.35	126448.51	128321.81	1800	0	3923
2025.04.19	07:00:00	128276.12	129127.48	127070.16	129002.33	1800	0	3923
2025.04.19	08:00:00	129004.64	130167.10	128679.35	129190.32	1800	0	3923
2025.04.19	09:00:00	129110.91	129682.22	128264.79	128824.71	1800	0	3923
2025.04.19	10:00:00	128849.08	129359.18	127422.80	127503.57	1800	0	3923
2025.04.19	11:00:00	127466.78	127920.83	126106.43	127526.68	1800	0	3923
2025.04.19	12:00:00	127512.43	127540.66	125947.55	126226.74	1800	0	3923
2025.04.19	13:00:00	126228.95	126542.99	125387.24	125995.75	1798	0	3923
2025.04.19	14:00:00	126021.32	126824.26	125700.20	125749.06	1800	0	3923
2025.04.19	15:00:00	125776.76	126089.47	124429.60	124639.36	1800	0	3923
2025.04.19	16:00:00	124621.53	125225.19	124078.24	124292.43	1799	0	3923
2025.04.19	17:00:00	124269.70	125555.87	124266.50	124903.32	1800	0	3923
2025.04.19	18:00:00	124929.80	127290.08	124702.31	127103.25	1800	0	3923
2025.04.19	19:00:00	127110.12	127565.68	125544.60	125857.48	1800	0	3923
2025.04.19	20:00:00	125832.90	128443.57	125832.90	128048.09	1800	0	3923
2025.04.19	21:00:00	128025.49	128591.72	127616.11	128117.11	1800	0	3923
2025.04.19	22:00:00	128102.24	129501.24	127475.74	128830.36	1800	0	3923
2025.04.19	23:00:00	128846.17	129675.16	128593.59	128882.30	1800	0	3923
2025.04.20	00:00:00	128896.12	130313.99	128262.35	129300.69	1800	0	3923
2025.04.20	01:00:00	129319.74	131055.94	129235.11	129816.73	1799	0	3923
2025.04.20	02:00:00	129826.83	130334.91	128020.84	128527.88	1787	0	3923
2025.04.20	03:00:00	128568.26	129892.29	128314.29	129561.36	1799	0	3923
2025.04.20	04:00:00	129576.85	130191.93	129148.56	129457.93	1800	0	3923
2025.04.20	05:00:00	129448.15	129988.59	128893.88	129339.57	1800	0	3923
2025.04.20	06:00:00	129296.66	130364.22	129263.00	129337.26	1799	0	3923
2025.04.20	07:00:00	129301.82	129647.77	128644.44	129198.29	1798	0	3923
2025.04.20	08:00:00	129239.91	131472.31	129094.00	131391.89	1800	0	3923
2025.04.20	09:00:00	131385.07	131477.86	129622.75	129926.10	1800	0	3923
2025.04.20	10:00:00	129865.02	130282.81	129041.58	129776.26	1800	0	3923
2025.04.20	11:00:00	129826.54	130296.20	128631.26	129137.54	1800	0	3923
2025.04.20	12:00:00	129136.61	130177.45	128834.38	128943.68	1799	0	3923
2025.04.20	13:00:00	128891.20	130436.80	128630.95	130374.11	1800	0	3923
2025.04.20	14:00:00	130392.91	132056.36	130094.97	130783.05	1800	0	3923
2025.04.20	15:00:00	130754.35	131401.78	129957.91	130658.34	1800	0	3923
2025.04.20	16:00:00	130644.38	131173.59	129963.23	130177.51	1800	0	3923
2025.04.20	17:00:00	130207.80	131727.40	129586.46	131573.53	1799	0	3923
2025.04.20	18:00:00	131535.52	131958.76	130709.09	131180.70	1799	0	3923
2025.04.20	19:00:00	131172.24	131956.83	129524.43	129877.08	1800	0	3923
2025.04.20	20:00:00	129915.37	131442.85	129811.72	130075.50	1800	0	3923
2025.04.20	21:00:00	130109.64	130975.34	129077.70	129473.99	1800	0	3923
2025.04.20	22:00:00	129430.90	130302.99	129061.96	129750.23	1800	0	3923
2025.04.20	23:00:00	129746.32	129917.20	128661.29	129317.07	1800	0	3923
2025.04.21	00:00:00	129321.28	130438.80	129075.10	130163.43	1799	0	3923
2025.04.21	01:00:00	130155.33	131413.54	129876.46	130932.47	1800	0	3923
2025.04.21	02:00:00	130903.32	132820.19	130556.28	131862.76	1800	0	3923
2025.04.21	03:00:00	131849.84	132024.98	130881.67	131599.02	1799	0	4009
2025.04.21	04:00:00	131615.87	132266.45	130925.06	131105.71	1798	0	4009
2025.04.21	05:00:00	131120.36	132320.09	130950.18	131971.28	1800	0	4009
2025.04.21	06:00:00	131922.87	132427.84	130905.04	130932.33	1800	0	4009
2025.04.21	07:00:00	130946.32	131857.12	130670.54	131612.99	1799	0	4009
2025.04.21	08:00:00	131627.10	132949.82	131061.67	132949.82	1800	0	4009
2025.04.21	09:00:00	132961.98	133081.11	130857.24	131740.04	1800	0	4009
2025.04.21	10:00:00	131712.55	132435.42	131410.26	131799.43	1800	0	4009
2025.04.21	11:00:00	131798.21	132727.31	131217.75	132558.57	1799	0	4009
2025.04.21	12:00:00	132630.28	134121.69	131998.52	133540.83	1800	0	4009
2025.04.21	13:00:00	133544.81	134494.26	132976.15	133949.80	1800	0	4009
2025.04.21	14:00:00	133949.01	135066.59	133845.89	134710.91	1800	0	4009
2025.04.21	15:00:00	134682.79	136838.75	134626.53	136582.51	1800	0	4009
2025.04.21	16:00:00	136647.23	137495.08	135767.53	135772.40	1800	0	4009
2025.04.21	17:00:00	135796.98	135821.47	134307.08	134539.82	1799	0	4009
2025.04.21	18:00:00	134551.69	134733.88	131537.87	131775.19	1799	0	4009
2025.04.21	19:00:00	131799.85	132087.85	130590.51	131142.17	1800	0	4009
2025.04.21	20:00:00	131141.33	131707.63	130476.03	131592.53	1800	0	4009
2025.04.21	21:00:00	131605.57	131797.63	130995.48	131425.39	1800	0	4009
2025.04.21	22:00:00	131448.98	133078.36	131382.05	132027.95	1798	0	4009
2025.04.21	23:00:00	131999.54	132816.54	131488.69	132816.54	1800	0	4009
2025.04.22	00:00:00	132834.77	133997.40	132437.20	133898.21	1799	0	4009
2025.04.22	01:00:00	133934.38	134208.62	133019.27	133295.82	1800	0	4009
2025.04.22	02:00:00	133329.66	134383.98	132626.69	133856.62	1800	0	4009
2025.04.22	03:00:00	133850.95	134920.42	133458.88	134871.42	1799	0	4009
2025.04.22	04:00:00	134887.26	135679.63	134720.76	135023.86	1799	0	4009
2025.04.22	05:00:00	134989.89	135346.67	134338.59	134998.13	1800	0	4009
2025.04.22	06:00:00	134953.21	135849.35	134476.20	135641.97	1800	0	4009
2025.04.22	07:00:00	135615.15	137517.27	134897.34	136860.85	1800	0	4009
2025.04.22	08:00:00	136851.59	136938.93	134794.70	135539.50	1800	0	4009
2025.04.22	09:00:00	135544.43	135936.52	133825.10	134366.03	1800	0	4009
2025.04.22	10:00:00	134316.28	135961.97	134158.91	135670.62	1799	0	4009
2025.04.22	11:00:00	135688.03	137257.32	135293.45	136188.67	1800	0	4009
2025.04.22	12:00:00	136205.71	138165.48	136181.76	137938.38	1800	0	4009
2025.04.22	13:00:00	137948.45	139157.02	137025.56	139051.45	1800	0	4009
2025.04.22	14:00:00	139094.31	140426.79	138764.75	138886.10	1800	0	4009
2025.04.22	15:00:00	138863.29	138956.18	136989.01	137496.86	1800	0	4009
2025.04.22	16:00:00	137477.00	139105.94	137186.85	138186.27	1800	0	4009
2025.04.22	17:00:00	138149.27	138496.54	137119.95	137627.76	1800	0	4009
2025.04.22	18:00:00	137640.17	139582.16	137605.97	138219.52	1800	0	4009
2025.04.22	19:00:00	138229.43	139420.50	138079.70	138642.70	1800	0	4009
2025.04.22	20:00:00	138667.82	139432.25	137688.63	138993.05	1800	0	4009
2025.04.22	21:00:00	139038.24	140343.91	138353.47	139879.48	1800	0	4009
2025.04.22	22:00:00	139916.05	140848.53	139535.65	139535.65	1800	0	4009
2025.04.22	23:00:00	139548.53	140160.17	139184.38	139713.96	1800	0	4009
2025.04.23	00:00:00	139762.04	141087.74	139327.31	140237.76	1799	0	4009
2025.04.23	01:00:00	140255.92	140426.44	138350.52	139065.47	1800	0	4009
2025.04.23	02:00:00	139039.60	140036.32	138185.01	139665.64	1800	0	4009
2025.04.23	03:00:00	139685.98	139796.60	137179.07	137889.99	1800	0	4009
2025.04.23	04:00:00	137892.69	137964.39	135727.94	137099.12	1799	0	4009
2025.04.23	05:00:00	137083.14	137450.44	136379.75	137450.44	1797	0	4009
2025.04.23	06:00:00	137457.30	138617.80	137041.73	138319.04	1800	0	4009
2025.04.23	07:00:00	138313.27	138773.00	137287.04	138606.26	1799	0	4009
2025.04.23	08:00:00	138646.54	139066.53	137665.88	138104.95	1799	0	4009
2025.04.23	09:00:00	138084.86	138890.09	137686.29	137917.64	1800	0	4009
2025.04.23	10:00:00	137906.84	138343.75	137613.74	138272.26	1800	0	4009
2025.04.23	11:00:00	138302.31	138820.49	136695.30	138206.63	1800	0	4009
2025.04.23	12:00:00	138223.98	138903.19	137586.95	137586.95	1799	0	4009
2025.04.23	13:00:00	137536.13	138276.52	136937.73	138192.31	1799	0	4009
2025.04.23	14:00:00	138164.23	138971.43	137491.37	138646.76	1800	0	4009
2025.04.23	15:00:00	138680.52	138965.99	136953.25	137835.49	1800	0	4009
2025.04.23	16:00:00	137878.77	138777.71	137576.61	138158.08	1800	0	4009
2025.04.23	17:00:00	138199.70	139121.17	137143.41	137381.77	1799	0	4009
2025.04.23	18:00:00	137393.74	137504.30	136120.29	136270.99	1799	0	4009
2025.04.23	19:00:00	136289.76	137337.62	136061.54	137146.34	1800	0	4009
2025.04.23	20:00:00	137126.93	138823.08	136883.88	138099.96	1800	0	4009
2025.04.23	21:00:00	138079.62	138776.66	136670.30	137216.74	1800	0	4009
2025.04.23	22:00:00	137218.41	137674.33	136382.97	136388.36	1799	0	4009
2025.04.23	23:00:00	136398.96	138093.24	136236.06	136789.76	1800	0	4009
2025.04.24	00:00:00	136763.14	137179.76	135331.10	135999.38	1800	0	4009
2025.04.24	01:00:00	136013.31	136273.07	134983.84	135998.07	1800	0	4009
2025.04.24	02:00:00	136020.66	136357.04	135128.47	136137.49	1800	0	4009
2025.04.24	03:00:00	136137.38	136144.01	135110.34	135407.04	1800	0	4009
2025.04.24	04:00:00	135440.12	135465.18	133813.28	134022.14	1799	0	4009
2025.04.24	05:00:00	134010.93	134411.59	133095.00	133362.73	1800	0	4009
2025.04.24	06:00:00	133317.15	133484.60	131992.60	132488.09	1800	0	4009
2025.04.24	07:00:00	132517.44	133184.74	131451.34	131896.43	1799	0	4009
2025.04.24	08:00:00	131907.65	132666.83	131778.86	131913.63	1800	0	4009
2025.04.24	09:00:00	131921.69	132053.12	129396.70	129488.73	1800	0	4009
2025.04.24	10:00:00	129491.29	130042.12	127654.45	127902.03	1800	0	4009
2025.04.24	11:00:00	127880.54	128335.88	126162.79	126348.95	1800	0	4009
2025.04.24	12:00:00	126359.33	126652.78	125711.37	125952.86	1799	0	4009
2025.04.24	13:00:00	125940.72	126601.92	124405.06	124894.88	1800	0	4009
2025.04.24	14:00:00	124885.27	125063.62	123710.59	123973.28	1800	0	4009
2025.04.24	15:00:00	123982.41	124797.91	122776.25	122919.45	1800	0	4009
2025.04.24	16:00:00	122930.71	124069.67	122721.39	124052.45	1800	0	4009
2025.04.24	17:00:00	124057.92	124882.09	123833.74	124440.16	1799	0	4009
2025.04.24	18:00:00	124449.74	125668.42	124263.04	124635.59	1800	0	4009
2025.04.24	19:00:00	124608.47	125584.86	124112.67	124918.30	1800	0	4009
2025.04.24	20:00:00	124880.56	124999.56	123182.96	123353.69	1800	0	4009
2025.04.24	21:00:00	123336.93	124037.71	121821.24	121822.08	1800	0	4009
2025.04.24	22:00:00	121829.00	123909.04	121640.98	123639.07	1800	0	4009
2025.04.24	23:00:00	123638.13	125473.13	123580.62	125346.82	1800	0	4009
2025.04.25	00:00:00	125358.69	126040.67	124987.44	125692.37	1800	0	4009
2025.04.25	01:00:00	125680.99	126334.52	124407.55	124407.55	1799	0	4009
2025.04.25	02:00:00	124422.29	125209.70	122920.49	123624.93	1800	0	4009
2025.04.25	03:00:00	123636.46	123681.21	120554.41	120710.45	1800	0	4009
2025.04.25	04:00:00	120701.96	121965.50	120100.60	121187.73	1800	0	4009
2025.04.25	05:00:00	121195.31	122489.49	120951.75	121647.78	1799	0	4009
2025.04.25	06:00:00	121663.29	122355.24	121332.59	121762.14	1800	0	4009
2025.04.25	07:00:00	121792.48	122127.93	120899.71	121803.89	1800	0	4009
2025.04.25	08:00:00	121836.20	122787.09	120648.56	122729.25	1799	0	4009
2025.04.25	09:00:00	122756.12	124080.66	122575.25	123873.86	1800	0	4009
2025.04.25	10:00:00	123885.13	124682.44	123611.44	124300.42	1800	0	4009
2025.04.25	11:00:00	124273.58	127535.15	124062.88	127236.25	1800	0	4009
2025.04.25	12:00:00	127251.86	128406.90	126757.34	128340.22	1800	0	4009
2025.04.25	13:00:00	128298.86	128576.99	127300.32	127927.19	1800	0	4009
2025.04.25	14:00:00	127931.61	128142.21	126977.98	128049.75	1800	0	4009
2025.04.25	15:00:00	128041.91	130008.93	127834.31	130008.93	1800	0	4009
2025.04.25	16:00:00	129981.55	130858.73	129836.17	130307.69	1800	0	4009
2025.04.25	17:00:00	130326.64	131565.15	130039.22	130923.38	1800	0	4009
2025.04.25	18:00:00	130923.38	131804.62	130493.09	131400.98	1799	0	4009
2025.04.25	19:00:00	131398.85	131465.94	130243.30	131214.66	1799	0	4009
2025.04.25	20:00:00	131185.35	131372.60	128466.19	129031.57	1800	0	4009
2025.04.25	21:00:00	129051.85	129674.85	128644.03	128896.89	1800	0	4009
2025.04.25	22:00:00	128903.27	130134.87	128216.62	129123.18	1800	0	4009
2025.04.25	23:00:00	129106.31	129587.01	128203.42	129519.01	1800	0	4009
2025.04.26	00:00:00	129505.81	131474.49	129309.77	131312.77	1800	0	4009
2025.04.26	01:00:00	131305.62	131397.25	130248.19	130388.04	1800	0	4009
2025.04.26	02:00:00	130409.05	131393.59	129753.20	129951.40	1800	0	4009
2025.04.26	03:00:00	129993.49	130166.63	126889.14	127171.77	1800	0	4009
2025.04.26	04:00:00	127124.69	128236.65	127019.74	127880.00	1800	0	4009
2025.04.26	05:00:00	127859.43	128142.35	126398.02	126775.59	1800	0	4009
2025.04.26	06:00:00	126767.04	126854.98	126149.44	126633.52	1800	0	4009
2025.04.26	07:00:00	126635.53	126838.69	125061.81	125952.25	1800	0	4009
2025.04.26	08:00:00	125968.35	126001.02	124535.10	124923.11	1799	0	4009
2025.04.26	09:00:00	124890.20	126300.07	124115.99	125981.00	1800	0	4009
2025.04.26	10:00:00	125979.12	126490.60	125536.71	125938.96	1799	0	4009
2025.04.26	11:00:00	125883.87	127114.19	125734.00	126691.72	1799	0	4009
2025.04.26	12:00:00	126682.11	126715.61	125298.56	125458.30	1800	0	4009
2025.04.26	13:00:00	125447.94	126012.75	124969.43	125287.13	1800	0	4009
2025.04.26	14:00:00	125303.54	125871.36	124661.41	125169.93	1800	0	4009
2025.04.26	15:00:00	125159.39	125159.39	123631.29	124715.45	1800	0	4009
2025.04.26	16:00:00	124738.06	124971.37	123078.65	123715.63	1800	0	4009
2025.04.26	17:00:00	123747.09	124375.09	123328.24	123362.60	1800	0	4009
2025.04.26	18:00:00	123384.85	123883.06	122664.94	122828.11	1800	0	4009
2025.04.26	19:00:00	122853.17	122872.37	120579.14	121062.48	1799	0	4009
2025.04.26	20:00:00	121085.05	121904.16	120116.90	120339.68	1800	0	4009
2025.04.26	21:00:00	120345.20	120852.19	119126.18	119159.45	1800	0	4009
2025.04.26	22:00:00	119189.32	120289.36	119085.13	119402.77	1800	0	4009
2025.04.26	23:00:00	119390.36	119758.25	117700.39	117873.66	1800	0	4009
2025.04.27	00:00:00	117845.57	118903.56	117654.94	118782.21	1799	0	4009
2025.04.27	01:00:00	118795.01	119627.51	118599.62	119530.74	1800	0	4009
2025.04.27	02:00:00	119543.66	119667.90	118390.87	118523.21	1800	0	4009
2025.04.27	03:00:00	118476.81	119371.54	118310.42	118731.88	1800	0	4009
2025.04.27	04:00:00	118750.52	119047.93	117818.00	118191.77	1800	0	4009
2025.04.27	05:00:00	118230.50	119574.51	118106.23	119348.57	1800	0	4009
2025.04.27	06:00:00	119364.59	120707.04	118835.47	119664.67	1799	0	4009
2025.04.27	07:00:00	119694.22	120708.04	119410.05	120183.75	1799	0	4009
2025.04.27	08:00:00	120172.64	120925.03	119521.88	120112.84	1800	0	4009
2025.04.27	09:00:00	120094.86	120836.63	119674.41	120157.46	1800	0	4009
2025.04.27	10:00:00	120198.98	121543.78	119667.24	119667.24	1800	0	4009
2025.04.27	11:00:00	119663.68	120932.82	119268.63	120727.27	1799	0	4009
2025.04.27	12:00:00	120741.42	120926.55	119796.85	120609.44	1800	0	4009
2025.04.27	13:00:00	120615.12	121619.19	119905.92	121328.28	1799	0	4009
2025.04.27	14:00:00	121326.81	121872.52	120554.51	121411.71	1799	0	4009
2025.04.27	15:00:00	121369.64	121816.20	120350.30	120729.45	1800	0	4009
2025.04.27	16:00:00	120727.26	122120.32	120257.38	122055.60	1800	0	4009
2025.04.27	17:00:00	122083.89	122480.90	121480.01	122480.90	1800	0	4009
2025.04.27	18:00:00	122482.25	122756.21	121090.16	121417.76	1799	0	4009
2025.04.27	19:00:00	121466.22	121636.37	120285.67	120615.48	1799	0	4009
2025.04.27	20:00:00	120633.67	123734.69	120601.86	123513.28	1800	0	4009
2025.04.27	21:00:00	123541.51	124694.50	123489.74	123881.69	1800	0	4009
2025.04.27	22:00:00	123874.47	124570.79	122919.34	122919.34	1799	0	4009
2025.04.27	23:00:00	122945.62	123592.95	122151.63	123349.83	1799	0	4009
2025.04.28	00:00:00	123331.37	123538.62	121651.23	122604.34	1800	0	4009
2025.04.28	01:00:00	122583.46	123113.16	121328.53	121431.18	1800	0	4009
2025.04.28	02:00:00	121420.94	122780.68	121348.02	121872.99	1800	0	4009
2025.04.28	03:00:00	121865.47	123096.67	121064.47	122869.41	1800	0	3680
2025.04.28	04:00:00	122880.86	123364.93	121455.99	122979.36	1800	0	3680
2025.04.28	05:00:00	123013.60	123625.04	122756.27	123223.86	1799	0	3680
2025.04.28	06:00:00	123201.42	123518.71	121560.49	122277.47	1799	0	3680
2025.04.28	07:00:00	122282.55	123176.35	122161.92	122373.86	1800	0	3680
2025.04.28	08:00:00	122375.58	122786.77	121413.37	121917.88	1800	0	3680
2025.04.28	09:00:00	121893.36	122104.38	121115.35	121439.16	1800	0	3680
2025.04.28	10:00:00	121409.36	121911.11	120604.14	121163.93	1800	0	3680
2025.04.28	11:00:00	121178.07	123427.23	120978.72	123269.77	1800	0	3680
2025.04.28	12:00:00	123254.54	123453.69	121541.22	121902.56	1800	0	3680
2025.04.28	13:00:00	121913.20	123184.64	121722.25	122461.57	1799	0	3680
2025.04.28	14:00:00	122472.58	124230.50	122389.52	123912.87	1800	0	3680
2025.04.28	15:00:00	123909.12	124225.73	122939.82	123756.85	1800	0	3680
2025.04.28	16:00:00	123753.95	125143.61	123410.90	124679.87	1800	0	3680
2025.04.28	17:00:00	124674.73	124932.91	123594.40	123986.45	1799	0	3680
2025.04.28	18:00:00	123990.58	124985.23	123186.09	124847.90	1800	0	3680
2025.04.28	19:00:00	124840.44	125007.83	123923.42	124277.74	1800	0	3680
2025.04.28	20:00:00	124313.55	124645.83	123123.29	123952.66	1799	0	3680
2025.04.28	21:00:00	123919.02	123986.38	122221.81	122680.13	1799	0	3680
2025.04.28	22:00:00	122675.55	122879.21	121229.56	121305.03	1800	0	3680
2025.04.28	23:00:00	121312.34	122068.64	120771.84	121556.70	1800	0	3680
2025.04.29	00:00:00	121582.46	121755.65	120383.53	121086.37	1800	0	3680
2025.04.29	01:00:00	121073.00	123545.60	121030.43	123108.94	1800	0	3680
2025.04.29	02:00:00	123095.22	124382.04	122658.40	123191.60	1800	0	3680
2025.04.29	03:00:00	123178.27	124180.07	122431.65	123889.70	1799	0	3680
2025.04.29	04:00:00	123897.95	124626.05	123347.76	123397.93	1800	0	3680
2025.04.29	05:00:00	123444.55	124100.63	122919.74	123805.06	1800	0	3680
2025.04.29	06:00:00	123800.56	124766.12	123468.10	124508.26	1800	0	3680
2025.04.29	07:00:00	124508.79	124741.40	123336.15	123571.27	1799	0	3680
2025.04.29	08:00:00	123613.74	123737.32	122499.09	122646.30	1799	0	3680
2025.04.29	09:00:00	122656.56	123369.75	121873.17	121943.25	1800	0	3680
2025.04.29	10:00:00	121955.32	122451.94	121569.43	121638.16	1800	0	3680
2025.04.29	11:00:00	121661.62	121935.33	119369.96	119374.00	1800	0	3680
2025.04.29	12:00:00	119352.21	119904.68	118549.12	118598.04	1800	0	3680
2025.04.29	13:00:00	118579.64	121087.96	118309.89	120942.71	1799	0	3680
2025.04.29	14:00:00	120938.09	121323.63	120335.05	121022.70	1800	0	3680
2025.04.29	15:00:00	121031.59	121468.65	120287.17	120738.05	1800	0	3680
2025.04.29	16:00:00	120753.93	120790.67	119277.36	119917.41	1800	0	3680
2025.04.29	17:00:00	119893.84	119983.60	118950.24	119112.69	1800	0	3680
2025.04.29	18:00:00	119134.23	119282.30	118144.01	118355.39	1798	0	3680
2025.04.29	19:00:00	118378.59	118988.61	117428.30	117806.92	1800	0	3680
2025.04.29	20:00:00	117813.49	119689.13	117788.01	119652.49	1800	0	3680
2025.04.29	21:00:00	119664.61	120115.09	118829.73	119181.29	1800	0	3680
2025.04.29	22:00:00	119178.34	119182.23	117944.85	118276.57	1800	0	3680
